"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202412","85177990","品目85.17所列设备用其他零件","327","波兰","33","保税监管场所进出境货物","30","千克","0","?","1,746",
"202412","85177990","品目85.17所列设备用其他零件","327","波兰","34","海关特殊监管区域物流货物","9634","千克","0","?","749,122",
"202412","85177990","品目85.17所列设备用其他零件","327","波兰","39","其他","12","千克","0","?","4,314",
"202412","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","10","一般贸易","2848","千克","0","?","2,783,658",
"202412","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","15","进料加工贸易","36","千克","0","?","103,891",
"202412","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","33","保税监管场所进出境货物","7","千克","0","?","7,969",
"202412","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","34","海关特殊监管区域物流货物","31","千克","0","?","10,718",
"202412","85177990","品目85.17所列设备用其他零件","328","罗马尼亚","39","其他","1","千克","0","?","1,736",
"202412","85177990","品目85.17所列设备用其他零件","330","瑞典","10","一般贸易","447","千克","0","?","779,112",
"202412","85177990","品目85.17所列设备用其他零件","330","瑞典","15","进料加工贸易","0","千克","0","?","2,956",
"202412","85177990","品目85.17所列设备用其他零件","330","瑞典","33","保税监管场所进出境货物","107","千克","0","?","12,545",
"202412","85177990","品目85.17所列设备用其他零件","330","瑞典","34","海关特殊监管区域物流货物","12","千克","0","?","3,730",
"202412","85177990","品目85.17所列设备用其他零件","330","瑞典","39","其他","6","千克","0","?","4,448",
"202412","85177990","品目85.17所列设备用其他零件","331","瑞士","10","一般贸易","167","千克","0","?","1,318,764",
"202412","85177990","品目85.17所列设备用其他零件","331","瑞士","15","进料加工贸易","325","千克","0","?","2,391,374",
"202412","85177990","品目85.17所列设备用其他零件","331","瑞士","34","海关特殊监管区域物流货物","1","千克","0","?","2,311",
"202412","85177990","品目85.17所列设备用其他零件","331","瑞士","39","其他","1","千克","0","?","4,294",
"202412","85177990","品目85.17所列设备用其他零件","334","爱沙尼亚","10","一般贸易","3301","千克","0","?","882,224",
"202412","85177990","品目85.17所列设备用其他零件","334","爱沙尼亚","34","海关特殊监管区域物流货物","3016","千克","0","?","164,680",
"202412","85177990","品目85.17所列设备用其他零件","334","爱沙尼亚","39","其他","27","千克","0","?","4,639",
"202412","85177990","品目85.17所列设备用其他零件","335","拉脱维亚","10","一般贸易","199","千克","0","?","60,666",
"202412","85177990","品目85.17所列设备用其他零件","335","拉脱维亚","34","海关特殊监管区域物流货物","134","千克","0","?","10,365",
"202412","85177990","品目85.17所列设备用其他零件","336","立陶宛","10","一般贸易","110","千克","0","?","53,872",
"202412","85177990","品目85.17所列设备用其他零件","336","立陶宛","39","其他","0","千克","0","?","508",
"202412","85177990","品目85.17所列设备用其他零件","344","俄罗斯","10","一般贸易","3","千克","0","?","1,984",
"202412","85177990","品目85.17所列设备用其他零件","347","乌克兰","10","一般贸易","91","千克","0","?","30,862",
"202412","85177990","品目85.17所列设备用其他零件","351","克罗地亚","34","海关特殊监管区域物流货物","1","千克","0","?","894",
"202412","85177990","品目85.17所列设备用其他零件","352","捷克","10","一般贸易","2259","千克","0","?","1,021,115",
"202412","85177990","品目85.17所列设备用其他零件","352","捷克","15","进料加工贸易","269","千克","0","?","4,200",
"202412","85177990","品目85.17所列设备用其他零件","352","捷克","33","保税监管场所进出境货物","11","千克","0","?","5,102",
"202412","85177990","品目85.17所列设备用其他零件","352","捷克","34","海关特殊监管区域物流货物","150","千克","0","?","811,819",
"202412","85177990","品目85.17所列设备用其他零件","352","捷克","39","其他","2","千克","0","?","857",
"202412","85177990","品目85.17所列设备用其他零件","353","斯洛伐克","10","一般贸易","17","千克","0","?","5,123",
"202412","85177990","品目85.17所列设备用其他零件","358","塞尔维亚","10","一般贸易","6","千克","0","?","2,744",
"202412","85177990","品目85.17所列设备用其他零件","358","塞尔维亚","34","海关特殊监管区域物流货物","0","千克","0","?","163",
"202412","85177990","品目85.17所列设备用其他零件","410","巴西","39","其他","5","千克","0","?","1,018",
"202412","85177990","品目85.17所列设备用其他零件","415","哥斯达黎加","10","一般贸易","1","千克","0","?","5,772",
"202412","85177990","品目85.17所列设备用其他零件","415","哥斯达黎加","15","进料加工贸易","0","千克","0","?","14,423",
"202412","85177990","品目85.17所列设备用其他零件","429","墨西哥","10","一般贸易","2470","千克","0","?","989,726",
"202412","85177990","品目85.17所列设备用其他零件","429","墨西哥","15","进料加工贸易","4679","千克","0","?","4,659,126",
"202412","85177990","品目85.17所列设备用其他零件","429","墨西哥","33","保税监管场所进出境货物","60","千克","0","?","84,566",
"202412","85177990","品目85.17所列设备用其他零件","429","墨西哥","34","海关特殊监管区域物流货物","5529","千克","0","?","490,363",
"202412","85177990","品目85.17所列设备用其他零件","429","墨西哥","39","其他","271","千克","0","?","49,980",
"202412","85177990","品目85.17所列设备用其他零件","432","巴拿马","33","保税监管场所进出境货物","17","千克","0","?","17,937",
"202412","85177990","品目85.17所列设备用其他零件","440","萨尔瓦多","39","其他","5","千克","0","?","1,386",
"202412","85177990","品目85.17所列设备用其他零件","501","加拿大","10","一般贸易","184","千克","0","?","212,796",
"202412","85177990","品目85.17所列设备用其他零件","501","加拿大","15","进料加工贸易","241","千克","0","?","373,135",
"202412","85177990","品目85.17所列设备用其他零件","501","加拿大","33","保税监管场所进出境货物","1","千克","0","?","5,017",
"202412","85177990","品目85.17所列设备用其他零件","501","加拿大","34","海关特殊监管区域物流货物","10","千克","0","?","72,500",
"202412","85177990","品目85.17所列设备用其他零件","501","加拿大","39","其他","1","千克","0","?","507",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","10","一般贸易","4623","千克","0","?","1,711,031",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","14","来料加工贸易","61","千克","0","?","66,950",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","15","进料加工贸易","1553","千克","0","?","1,203,347",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","33","保税监管场所进出境货物","135","千克","0","?","102,086",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","34","海关特殊监管区域物流货物","65","千克","0","?","30,962",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","35","海关特殊监管区域进口设备","4","千克","0","?","8,956",
"202412","85177990","品目85.17所列设备用其他零件","502","美国","39","其他","103","千克","0","?","33,039",
"202412","85177990","品目85.17所列设备用其他零件","601","澳大利亚","10","一般贸易","1749","千克","0","?","7,200,004",
"202412","85177990","品目85.17所列设备用其他零件","601","澳大利亚","15","进料加工贸易","19","千克","0","?","33,444",
"202412","85177990","品目85.17所列设备用其他零件","601","澳大利亚","33","保税监管场所进出境货物","144","千克","0","?","498,427",
"202412","85177990","品目85.17所列设备用其他零件","609","新西兰","10","一般贸易","7","千克","0","?","56,043",
"202412","85414900","其他光敏半导体器件","110","中国香港","10","一般贸易","26","个","0","千克","238",
"202412","85414900","其他光敏半导体器件","110","中国香港","14","来料加工贸易","800000","个","0","千克","88,000",
"202412","85414900","其他光敏半导体器件","112","印度尼西亚","10","一般贸易","6775434","个","2992","千克","479,534",
"202412","85414900","其他光敏半导体器件","112","印度尼西亚","14","来料加工贸易","219000","个","283","千克","19,697",
"202412","85414900","其他光敏半导体器件","115","以色列","10","一般贸易","119","个","2","千克","105,558",
"202412","85414900","其他光敏半导体器件","116","日本","10","一般贸易","13137129","个","8325","千克","9,294,185",
